Ano;ID;RA;Fase;INDE 2022;Pedra 2022;Turma;Nome;Ano nasc;Idade no ano;Gênero;Ano ingresso;Instituição de ensino;Pedra 20;Pedra 21;Pedra 22;Pedra 23;INDE 22;INDE 23;Ranking Geral ;Ranking na Fase;Ranking Turma;Nº Av;Avaliador1;Recomendação Av1;Avaliador2;Recomendação Av2;Avaliador3;Recomendação Av3;Avaliador4;Recomendação Av4;Auto Avaliação;Engajamento;Psicossocial;Psicopedagógico;Rec Psicologia;Indicador de Aprendizagem;Matem;Portug;Inglês;Indicado;Atingiu PV;Ponto de Virada;Adequaça o ao Ní vel;Fase ideal;Defas;Destaque IEG;Destaque IDA;Destaque IPV;Destaque IPV;Escola;Ativo/ Inativo;Ativo/ Inativo
2022;41;RA-41;5;5,6;Quartzo;A;Aluno-41;2005;17;Menino;2018;Escola Pública;Ágata;Ágata;Quartzo;;5,6;;777;51;9;3;Avaliador-5;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-24;Mantido na Fase atual;Avaliador-31;;9,2;6,1;5,0;;Requer avaliação;5,6;6,3;2,5;8,0;Não;Não;4,4;5,0;Fase 7 (3º EM);-2;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;42;RA-42;5;6,7;Ágata;A;Aluno-42;2007;15;Menino;2019;Rede Decisão;Topázio;Ametista;Ágata;;6,7;;582;33;5;3;Avaliador-5;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase;Avaliador-31;;8,3;7,9;5,6;;Requer avaliação;4,8;3,7;4,5;6,2;Não;Não;6,1;10;Fase 5 (1º EM);0;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;43;RA-43;5;5,5;Quartzo;A;Aluno-43;2006;16;Menina;2019;Escola Pública;Ametista;Ágata;Quartzo;;5,5;;791;54;11;3;Avaliador-5;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-24;Alocado em Fase anterior;Avaliador-31;;6,3;6,5;5,6;;Requer avaliação;4,3;4,0;5,8;3,2;Não;Não;6,0;5,0;Fase 6 (2º EM);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;44;RA-44;5;5,5;Quartzo;A;Aluno-44;2005;17;Menina;2021;Escola Pública;;Ametista;Quartzo;;5,5;;785;52;10;3;Avaliador-5;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-24;Mantido na Fase + Bolsa;Avaliador-31;;5,0;5,9;7,5;;Sem limitações;3,0;2,3;3,5;3,2;Sim;Não;7,3;5,0;Fase 7 (3º EM);-2;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;45;RA-45;5;7,6;Ametista;A;Aluno-45;2007;15;Menina;2019;Rede Decisão;Ametista;Topázio;Ametista;;7,6;;277;17;2;3;Avaliador-5;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase + Bolsa;Avaliador-31;;7,9;8,9;5,6;;Requer avaliação;6,8;6,3;5,2;8,8;Não;Não;7,4;10;Fase 5 (1º EM);0;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;46;RA-46;5;6,0;Ágata;A;Aluno-46;2005;17;Menina;2022;Escola Pública;;;Ágata;;6,0;;719;46;7;3;Avaliador-5;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-24;Mantido na Fase atual;Avaliador-31;;8,8;8,4;6,3;;Sem limitações;2,1;2,8;2,8;0,7;Não;Não;7,1;5,0;Fase 7 (3º EM);-2;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;47;RA-47;5;5,7;Quartzo;A;Aluno-47;2005;17;Menina;2022;Escola Pública;;;Quartzo;;5,7;;762;49;8;3;Avaliador-5;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-24;Mantido na Fase atual;Avaliador-31;;7,9;6,3;7,5;;Sem limitações;2,1;2,5;2,2;1,5;Não;Não;7,0;5,0;Fase 7 (3º EM);-2;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;48;RA-48;5;8,0;Ametista;A;Aluno-48;2007;15;Menina;2017;Rede Decisão;Ametista;Ametista;Ametista;;8,0;;140;10;1;3;Avaliador-5;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase + Bolsa;Avaliador-31;;6,7;8,4;7,5;;Sem limitações;8,1;6,7;8,0;9,5;Não;Sim;8,5;10;Fase 5 (1º EM);0;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;49;RA-49;5;6,3;Ágata;A;Aluno-49;2005;17;Menina;2022;Escola Pública;;;Ágata;;6,3;;687;42;6;3;Avaliador-5;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase;Avaliador-31;;7,5;7,4;7,5;;Sem limitações;3,9;1,5;4,2;6,2;Não;Não;7,0;5,0;Fase 7 (3º EM);-2;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;50;RA-50;5;7,1;Ametista;A;Aluno-50;2004;18;Menina;2022;Escola Pública;;;Ametista;;7,1;;445;28;4;3;Avaliador-5;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase;Avaliador-31;;7,5;8,4;7,5;;Sem limitações;7,8;6,5;7,3;9,7;Não;Não;7,5;2,5;Fase 8 (Universitários);-3;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;51;RA-51;5;6,5;Ágata;B;Aluno-51;2005;17;Menina;2022;Escola Pública;;;Ágata;;6,5;;645;39;13;3;Avaliador-5;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-24;Mantido na Fase atual;Avaliador-31;;8,8;7,6;7,5;;Não atendido;5,0;4,5;4,5;6,0;Não;Não;6,5;5,0;Fase 7 (3º EM);-2;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;52;RA-52;5;7,9;Ametista;B;Aluno-52;2009;13;Menino;2018;Rede Decisão;Topázio;Ametista;Ametista;;7,9;;183;12;5;3;Avaliador-5;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase + Bolsa;Avaliador-31;;9,6;8,9;7,5;;Não atendido;6,2;3,3;6,3;8,8;Não;Não;7,5;10;Fase 3 (7º e 8º ano);2;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;53;RA-53;5;6,7;Ágata;B;Aluno-53;2005;17;Menino;2022;Escola Pública;;;Ágata;;6,7;;579;32;11;3;Avaliador-5;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-24;Alocado em Fase anterior;Avaliador-31;;9,2;7,0;7,5;;Não atendido;7,0;6,0;8,0;;Não;Não;6,5;5,0;Fase 7 (3º EM);-2;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;54;RA-54;5;6,1;Ágata;B;Aluno-54;2006;16;Menina;2022;Escola Pública;;;Ágata;;6,1;;716;45;14;3;Avaliador-5;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-24;Alocado em Fase anterior;Avaliador-31;;7,9;6,9;7,5;;Não atendido;4,8;3,0;6,5;;Não;Não;6,1;5,0;Fase 6 (2º EM);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;55;RA-55;5;6,6;Ágata;B;Aluno-55;2006;16;Menina;2017;Escola Pública;Ametista;Ametista;Ágata;;6,6;;634;38;12;3;Avaliador-5;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase;Avaliador-31;;7,1;7,6;5,6;;Requer avaliação;7,5;6,7;7,8;7,9;Não;Não;6,5;5,0;Fase 6 (2º EM);-1;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;56;RA-56;5;8,4;Topázio;B;Aluno-56;2007;15;Menina;2019;Rede Decisão;Topázio;Topázio;Topázio;;8,4;;46;7;1;3;Avaliador-5;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase + Bolsa;Avaliador-31;;10,0;10,0;7,5;;Sem limitações;7,0;4,5;6,5;10,0;Não;Não;8,3;10;Fase 5 (1º EM);0;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;57;RA-57;5;7,3;Ametista;B;Aluno-57;2006;16;Menino;2017;Rede Decisão;Ametista;Ametista;Ametista;;7,3;;388;25;10;3;Avaliador-5;Promovido de Fase + Bolsa;Avaliador-27;Mantido na Fase atual;Avaliador-24;Mantido na Fase + Bolsa;Avaliador-31;;7,1;8,1;5,6;;Requer avaliação;8,4;9,0;7,0;9,3;Não;Não;7,9;5,0;Fase 6 (2º EM);-1;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;58;RA-58;5;8,1;Topázio;B;Aluno-58;2007;15;Menino;2017;Rede Decisão;Topázio;Topázio;Topázio;;8,1;;103;9;3;3;Avaliador-5;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase + Bolsa;Avaliador-31;;9,6;9,2;6,3;;Sem limitações;7,2;4,5;8,0;9,0;Não;Não;8,1;10;Fase 5 (1º EM);0;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;59;RA-59;5;7,6;Ametista;B;Aluno-59;2005;17;Menino;2022;Escola Pública;;;Ametista;;7,6;;257;15;7;3;Avaliador-5;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-24;Mantido na Fase atual;Avaliador-31;;9,2;9,3;7,5;;Não atendido;7,2;7,0;5,7;8,8;Não;Não;7,9;5,0;Fase 7 (3º EM);-2;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;60;RA-60;5;5,5;Quartzo;B;Aluno-60;2004;18;Menina;2021;Escola Pública;;Quartzo;Quartzo;;5,5;;787;53;16;3;Avaliador-5;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-24;Alocado em Fase anterior;Avaliador-31;;6,7;6,0;7,5;;Não atendido;4,9;5,0;6,2;3,5;Não;Não;6,2;2,5;Fase 8 (Universitários);-3;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;61;RA-61;5;7,5;Ametista;B;Aluno-61;2007;15;Menino;2021;Escola Pública;;Ágata;Ametista;;7,5;;298;20;8;3;Avaliador-5;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase + Bolsa;Avaliador-31;;9,2;7,4;7,5;;Não atendido;5,8;1,7;6,3;9,3;Sim;Não;7,9;10;Fase 5 (1º EM);0;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;62;RA-62;5;7,9;Ametista;B;Aluno-62;2005;17;Menino;2022;Escola Pública;;;Ametista;;7,9;;173;11;4;3;Avaliador-5;Promovido de Fase;Avaliador-27;Promovido de Fase + Bolsa;Avaliador-24;Mantido na Fase atual;Avaliador-31;;8,8;9,4;7,5;;Não atendido;9,3;8,5;10,0;;Sim;Não;7,3;5,0;Fase 7 (3º EM);-2;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;63;RA-63;5;8,3;Topázio;B;Aluno-63;2006;16;Menino;2018;Rede Decisão;Ametista;Ametista;Topázio;;8,3;;64;8;2;3;Avaliador-5;Promovido de Fase + Bolsa;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase + Bolsa;Avaliador-31;;8,3;9,1;8,8;;Sem limitações;8,7;8,2;8,2;9,7;Não;Sim;9,4;5,0;Fase 6 (2º EM);-1;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;64;RA-64;5;7,4;Ametista;B;Aluno-64;2006;16;Menino;2019;Escola Pública;Ametista;Topázio;Ametista;;7,4;;372;23;9;3;Avaliador-5;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase + Bolsa;Avaliador-31;;7,1;8,1;8,1;;Sem limitações;7,5;4,8;8,2;9,4;Sim;Não;8,3;5,0;Fase 6 (2º EM);-1;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;65;RA-65;5;7,7;Ametista;B;Aluno-65;2005;17;Menina;2022;Escola Pública;;;Ametista;;7,7;;232;13;6;3;Avaliador-5;Promovido de Fase + Bolsa;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase + Bolsa;Avaliador-31;;8,3;7,7;7,5;;Não atendido;9,3;9,0;9,5;9,5;Sim;Não;7,9;5,0;Fase 7 (3º EM);-2;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;66;RA-66;5;5,7;Quartzo;B;Aluno-66;2005;17;Menina;2022;Escola Pública;;;Quartzo;;5,7;;768;50;15;3;Avaliador-5;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-24;Alocado em Fase anterior;Avaliador-31;;7,5;5,6;7,5;;Não atendido;4,5;3,0;6,0;;Não;Não;5,9;5,0;Fase 7 (3º EM);-2;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;67;RA-67;5;5,2;Quartzo;C;Aluno-67;2006;16;Menina;2019;Escola Pública;Ágata;Ágata;Quartzo;;5,2;;812;56;6;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-28;Promovido de Fase;Avaliador-31;Mantido na Fase atual;5,8;3,0;7,5;;Não atendido;3,6;3,0;4,2;3,5;Não;Não;6,9;5,0;Fase 6 (2º EM);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;68;RA-68;5;6,4;Ágata;C;Aluno-68;2006;16;Menino;2019;Escola Pública;Ametista;Ágata;Ágata;;6,4;;653;40;2;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-28;Promovido de Fase;Avaliador-31;Promovido de Fase + Bolsa;8,3;6,0;7,5;;Não atendido;4,0;4,7;4,8;2,7;Sim;Não;7,9;5,0;Fase 6 (2º EM);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;69;RA-69;5;5,7;Quartzo;C;Aluno-69;2006;16;Menino;2018;Escola Pública;Ametista;Ametista;Quartzo;;5,7;;756;47;3;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-28;Alocado em Fase anterior;Avaliador-31;Alocado em Fase anterior;8,3;6,1;7,5;;Sem limitações;2,5;4,7;2,6;0,3;Não;Não;6,2;5,0;Fase 6 (2º EM);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;70;RA-70;5;5,7;Quartzo;C;Aluno-70;2006;16;Menina;2017;Escola Pública;Ágata;Quartzo;Quartzo;;5,7;;757;48;4;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-28;Mantido na Fase atual;Avaliador-31;Promovido de Fase;8,8;6,6;5,0;;Sem limitações;2,9;5,7;2,9;0,2;Não;Não;6,1;5,0;Fase 6 (2º EM);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;71;RA-71;5;4,3;Quartzo;C;Aluno-71;2005;17;Menina;2019;Escola Pública;Ágata;Ametista;Quartzo;;4,3;;846;58;8;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-28;Mantido na Fase atual;Avaliador-31;Alocado em Fase anterior;7,9;2,0;7,5;;Não atendido;1,2;1,3;2,2;;Não;Não;5,8;5,0;Fase 7 (3º EM);-2;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;72;RA-72;5;7,6;Ametista;C;Aluno-72;2005;17;Menina;2022;Escola Pública;;;Ametista;;7,6;;259;16;1;4;Avaliador-6;Promovido de Fase + Bolsa;Avaliador-27;Mantido na Fase atual;Avaliador-28;Promovido de Fase + Bolsa;Avaliador-31;Promovido de Fase;8,3;7,5;7,5;;Não atendido;7,8;7,5;7,8;8,0;Sim;Sim;8,7;5,0;Fase 7 (3º EM);-2;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;73;RA-73;5;5,3;Quartzo;C;Aluno-73;2005;17;Menina;2022;Escola Pública;;;Quartzo;;5,3;;804;55;5;4;Avaliador-6;Promovido de Fase + Bolsa;Avaliador-27;Mantido na Fase atual;Avaliador-28;Mantido na Fase atual;Avaliador-31;Alocado em Fase anterior;7,1;3,0;7,5;;Não atendido;3,3;4,5;3,0;2,3;Sim;Não;7,3;5,0;Fase 7 (3º EM);-2;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;74;RA-74;5;5,0;Quartzo;C;Aluno-74;2006;16;Menino;2022;Escola Pública;;;Quartzo;;5,0;;820;57;7;4;Avaliador-6;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-28;Mantido na Fase atual;Avaliador-31;Alocado em Fase anterior;9,6;3,3;7,5;;Não atendido;2,0;6,0;;;Não;Não;5,8;5,0;Fase 6 (2º EM);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;75;RA-75;5;3,9;Quartzo;F;Aluno-75;2006;16;Menina;2022;Escola Pública;;;Quartzo;;3,9;;855;59;4;4;Avaliador-5;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase;Avaliador-31;Alocado em Fase anterior;5,4;3,8;6,3;;Sem limitações;;;;;Não;Não;4,6;5,0;Fase 6 (2º EM);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;76;RA-76;5;9,1;Topázio;F;Aluno-76;2007;15;Menina;2017;Rede Decisão;Ametista;Topázio;Topázio;;9,1;;3;3;1;4;Avaliador-5;Promovido de Fase + Bolsa;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase + Bolsa;Avaliador-31;Promovido de Fase + Bolsa;10,0;9,1;8,1;;Sem limitações;8,7;9,3;8,3;8,4;Não;Sim;9,3;10;Fase 5 (1º EM);0;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;77;RA-77;5;3,8;Quartzo;F;Aluno-77;2006;16;Menino;2019;Escola Pública;Quartzo;Quartzo;Quartzo;;3,8;;857;60;5;4;Avaliador-5;Mantido na Fase atual;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase;Avaliador-31;Alocado em Fase anterior;7,1;2,7;5,0;;Não indicado;0,7;0,3;1,8;;Não;Não;4,6;5,0;Fase 6 (2º EM);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;78;RA-78;5;7,0;Ametista;F;Aluno-78;2005;17;Menino;2018;Rede Decisão;Ametista;Ágata;Ametista;;7,0;;475;29;2;4;Avaliador-5;Promovido de Fase + Bolsa;Avaliador-27;Mantido na Fase atual;Avaliador-24;Mantido na Fase + Bolsa;Avaliador-31;Promovido de Fase;8,3;6,6;5,6;;Requer avaliação;7,2;8,7;5,7;7,3;Não;Não;8,0;5,0;Fase 7 (3º EM);-2;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;79;RA-79;5;6,8;Ágata;F;Aluno-79;2006;16;Menina;2018;Rede Decisão;Ametista;Ágata;Ágata;;6,8;;541;31;3;4;Avaliador-5;Promovido de Fase + Bolsa;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase + Bolsa;Avaliador-31;Promovido de Fase;5,4;6,3;5,6;;Requer avaliação;8,9;9,5;7,7;9,5;Não;Não;7,3;5,0;Fase 6 (2º EM);-1;Melhorar: Melhorar a sua entrega de lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;80;RA-80;5;7,3;Ametista;K;Aluno-80;2006;16;Menina;2017;Rede Decisão;Ametista;Topázio;Ametista;;7,3;;397;26;6;4;Avaliador-6;Promovido de Fase + Bolsa;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase + Bolsa;Avaliador-31;Promovido de Fase;9,2;8,3;5,0;;Requer avaliação;7,1;6,5;7,7;7,3;Não;Não;7,6;5,0;Fase 6 (2º EM);-1;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
2022;81;RA-81;5;7,7;Ametista;K;Aluno-81;2008;14;Menina;2017;Rede Decisão;Ametista;Topázio;Ametista;;7,7;;247;14;2;4;Avaliador-6;Promovido de Fase + Bolsa;Avaliador-27;Mantido na Fase atual;Avaliador-24;Mantido na Fase + Bolsa;Avaliador-31;Promovido de Fase + Bolsa;9,2;9,2;5,0;;Requer avaliação;6,0;5,5;5,2;7,3;Não;Não;7,5;10;Fase 4 (9º ano);1;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;82;RA-82;5;6,6;Ágata;K;Aluno-82;2005;17;Menina;2022;Escola Pública;;;Ágata;;6,6;;628;37;9;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase + Bolsa;Avaliador-31;Mantido na Fase atual;8,8;6,8;7,5;;Não atendido;5,5;6,0;5,0;;Sim;Não;6,4;5,0;Fase 7 (3º EM);-2;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;83;RA-83;5;6,7;Ágata;K;Aluno-83;2005;17;Menina;2022;Escola Pública;;;Ágata;;6,7;;598;35;8;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase + Bolsa;Avaliador-31;Mantido na Fase atual;7,9;6,8;7,5;;Não atendido;6,8;6,0;7,5;;Sim;Não;6,0;5,0;Fase 7 (3º EM);-2;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;84;RA-84;5;6,7;Ágata;K;Aluno-84;2005;17;Menina;2018;Rede Decisão;Ametista;Ametista;Ágata;;6,7;;596;34;7;4;Avaliador-6;Promovido de Fase + Bolsa;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase + Bolsa;Avaliador-31;Promovido de Fase;7,1;8,8;5,0;;Requer avaliação;5,8;5,7;6,5;5,2;Não;Não;6,8;5,0;Fase 7 (3º EM);-2;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;85;RA-85;5;6,2;Ágata;K;Aluno-85;2007;15;Menino;2022;Escola Pública;;;Ágata;;6,2;;697;43;10;4;Avaliador-6;Promovido de Fase;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase;Avaliador-31;Mantido na Fase atual;6,7;7,3;5,0;;Requer avaliação;4,3;5,0;3,5;;Não;Não;5,8;10;Fase 5 (1º EM);0;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;;;;
2022;86;RA-86;5;7,6;Ametista;K;Aluno-86;2006;16;Menino;2016;Rede Decisão;Topázio;Ametista;Ametista;;7,6;;286;18;3;4;Avaliador-6;Promovido de Fase + Bolsa;Avaliador-27;Mantido na Fase atual;Avaliador-24;Promovido de Fase + Bolsa;Avaliador-31;Mantido na Fase + Bolsa;7,5;9,6;5,6;;Sem limitações;6,7;6,2;7,2;6,9;Não;Sim;8,5;5,0;Fase 6 (2º EM);-1;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;;;;
